stop_id;stop_name;stop_desc;stop_lat;stop_lon;field10;zone_id;stop_url;stop_code;location_type;parent_station;line_type;line_name
3901071;GENERAL LECLERC;1099 RUE YVES KERMEN - 92012;48.83031421550347;2.2347744735620356;48.8303142155, 2.23477447356;;;;0;;BUS;BUS 389
3901137;PARC DE BILLANCOURT;FACE 50 AV PIERRE LEFAUCHEUX - 92012;48.82615504912358;2.2372600926992807;48.8261550491, 2.2372600927;;;;0;;BUS;BUS 389
3901074;COURS DE L'ILE SEGUIN;37 CRS DE L'ILE SEGUIN - 92012;48.82774405880821;2.2351334749781144;48.8277440588, 2.23513347498;;;;0;;BUS;BUS 389
3901078;EMILE ZOLA;47 CRS EMILE ZOLA - 92012;48.827881676236885;2.238454672234643;48.8278816762, 2.23845467223;;;;0;;BUS;BUS 389
3901083;ILE SAINT-GERMAIN;FACE 16 BOULEVARD DES ILES - 92040;48.823001273630844;2.249815780704851;48.8230012736, 2.2498157807;;;;0;;BUS;BUS 389
3901129;VERDUN - DOCTEUR LOMBARD;31 RUE DU DOCTEUR LOMBARD - 92040;48.81877841626567;2.2516874897032806;48.8187784163, 2.2516874897;;;;0;;BUS;BUS 389
3909961;RUE DU 8 MAI 1945;FACE 43 BOULEVARD DU MARECHAL JOFFRE - 92014;48.782711905190155;2.3147998813643778;48.7827119052, 2.31479988136;;;;0;;BUS;BUS 390
3909956;AVENUE LOMBART;4 AVENUE JEAN PERRIN - 92071;48.784279265239306;2.2945879149793194;48.7842792652, 2.29458791498;;;;0;;BUS;BUS 390
3909915;VELIZY 2;9 RUE DEWOITINE - 78640;48.78276173013594;2.217636142580562;48.7827617301, 2.21763614258;;;;0;;BUS;BUS 390
3909911;EUROPE SUD;AVENUE DE L'EUROPE - 78640;48.77867074940585;2.2076769947995265;48.7786707494, 2.2076769948;;;;0;;BUS;BUS 390
3909910;LOUVOIS;AVENUE DE L'EUROPE - 78640;48.780088861203055;2.1979630159965238;48.7800888612, 2.197963016;;;;0;;BUS;BUS 390
3909946;TOUR DE L'ETANG;AVENUE DE LA RESISTANCE - 92060;48.783387934514586;2.2715215119852386;48.7833879345, 2.27152151199;;;;0;;BUS;BUS 390
3909943;COEUR DE VILLE;FACE 20 AVENUE CHARLES DE GAULLE - 92060;48.7813968809301;2.263486203517335;48.7813968809, 2.26348620352;;;;0;;BUS;BUS 390
3909937;MOULIN DE LA TOUR;42 RUE PAUL RIVET - 92060;48.78513289467901;2.258829230564299;48.7851328947, 2.25882923056;;;;0;;BUS;BUS 390
3909932;HOPITAL ANTOINE BECLERE;231 AV DU GENERAL DE GAULLE - 92023;48.78674826397343;2.2551815119917453;48.786748264, 2.25518151199;;;;0;;BUS;BUS 390
3909970;EUROPE NORD;19-21 AVENUE MORANE SAULNIER - 78640;48.78579282213849;2.219791807793898;48.7857928221, 2.21979180779;;;;0;;BUS;BUS 390
3909926;ILE DE FRANCE;110 R DE LA PORTE DE TRIVAUX - 92023;48.78556901074675;2.240765804727686;48.7855690107, 2.24076580473;;;;0;;BUS;BUS 390
3909927;CIMETIERE INTERCOMMUNAL;183 R DE LA PORTE DE TRIVAUX - 92023;48.78687634148946;2.245932069536149;48.7868763415, 2.24593206954;;;;0;;BUS;BUS 390
3909966;LES BLAGIS;AVENUE JEAN PERRIN - 92032;48.785360359260764;2.3023806406217355;48.7853603593, 2.30238064062;;;;0;;BUS;BUS 390
3681910;SENTIER DES BRUGNAUTS;0 R PABLO NERUDA - 92007;48.79116694915247;2.30373703566549;48.7911669492, 2.30373703567;;;;0;;BUS;BUS 391
3681913;DAMPIERRE;18 R SALVADOR ALLENDE - 92007;48.79523772300146;2.30120406304773;48.795237723, 2.30120406305;;;;0;;BUS;BUS 391
3681917;CHATILLON-MONTROUGE-METRO;FACE 228 AV MARX DORMOY - 92020;48.811353127115396;2.3020229742837093;48.8113531271, 2.30202297428;;;;0;;BUS;BUS 391
3681867;PLUCHET;71 RUE ALPHONSE PLUCHET - 92007;48.79797812166869;2.2983451683132197;48.7979781217, 2.29834516831;;;;0;;BUS;BUS 391
3681896;LES BAS COQUARTS;4 AVENUE DE MONTROUGE - 92007;48.7858208813898;2.3106500677792785;48.7858208814, 2.31065006778;;;;0;;BUS;BUS 391
3681881;CUVERONS;64 R DE LA FONTAINE - 92007;48.78678093622809;2.3040663089886815;48.7867809362, 2.30406630899;;;;0;;BUS;BUS 391
3681885;LES BAS COQUARTS;5 RUE DES BAS COQUARTS - 92014;48.78565914388523;2.3108541730810153;48.7856591439, 2.31085417308;;;;0;;BUS;BUS 391
3681905;LES BAS COQUARTS;4 AVENUE DE MONTROUGE - 92007;48.7858208813898;2.3106500677792785;48.7858208814, 2.31065006778;;;;0;;BUS;BUS 391
3681907;LES BLAGIS;100 AVENUE DE BOURG LA REINE - 92007;48.78533375186455;2.3036183870445046;48.7853337519, 2.30361838704;;;;0;;BUS;BUS 391
3681904;FRERES LUMIERE;RUE DES FRERES LUMIERE - 92007;48.788391316467134;2.310145469278022;48.7883913165, 2.31014546928;;;;0;;BUS;BUS 391
3681872;DAMPIERRE;18 R SALVADOR ALLENDE - 92007;48.79523772300146;2.30120406304773;48.795237723, 2.30120406305;;;;0;;BUS;BUS 391
3732361;SALENGRO - DUNANT;88 AVENUE ROGER SALENGRO - 91589;48.68176618425742;2.340743279160873;48.6817661843, 2.34074327916;;;;0;;BUS;BUS 392
3732366;RUE DES ARTISTES;104 AVENUE CARNOT - 91589;48.68014694645019;2.355009363198019;48.6801469465, 2.3550093632;;;;0;;BUS;BUS 392
3732386;HOTEL DE VILLE DE PARAY-VIEILLE-POSTE;138 AV DU GENERAL DE GAULLE - 91479;48.71329520737203;2.3634418759957296;48.7132952074, 2.363441876;;;;0;;BUS;BUS 392
3732385;MAXIME VEDY;FACE 92 AVENUE DU GENERAL DE GAULLE - 91479;48.70961080450372;2.359161813241016;48.7096108045, 2.35916181324;;;;0;;BUS;BUS 392
3732351;ZAC LES GATINES - CAPITAINE JEAN D'HERS;AVENUE DU GENERAL LOUIS MORAND - 91589;48.69168964503534;2.334186286277667;48.691689645, 2.33418628628;;;;0;;BUS;BUS 392
3732353;PERE COINDREAU;62 AVENUE DU GENERAL LOUIS MORAND - 91589;48.68984694046473;2.3328830553481406;48.6898469405, 2.33288305535;;;;0;;BUS;BUS 392
3732359;MARGUERITES - SALVADOR ALLENDE;46 RUE RAOUL LEBON - 91589;48.6839324996461;2.3364809028441327;48.6839324996, 2.33648090284;;;;0;;BUS;BUS 392
3732374;PLACE DE LA REPUBLIQUE;86 AVENUE GABRIEL PERI - 91589;48.69097881776177;2.350749960762494;48.6909788178, 2.35074996076;;;;0;;BUS;BUS 392
3620235;VICTOR BASCH;148 AVENUE DE VERSAILLES - 94073;48.75831681242365;2.3920534671005744;48.7583168124, 2.3920534671;;;;0;;BUS;BUS 393
3620245;PASTEUR;37-39 AVENUE VICTOR HUGO - 94022;48.76777636972624;2.4166872861652084;48.7677763697, 2.41668728617;;;;0;;BUS;BUS 393
3620265;MESSIDOR-LIBERTES;0 AV JEAN ROSTAND - 94011;48.76802375581721;2.486548510716535;48.7680237558, 2.48654851072;;;;0;;BUS;BUS 393
3620266;RHIN ET DANUBE;AV RHIN ET DANUBE-PREMIERE ARMEE FRANCAISE - 94011;48.772728329171926;2.490614275236315;48.7727283292, 2.49061427524;;;;0;;BUS;BUS 393
3620242;CHOISY-LE-ROI RER;AVENUE JEAN JAURES - 94022;48.765524735623956;2.409844938920653;48.7655247356, 2.40984493892;;;;0;;BUS;BUS 393
3620261;EUROPARC;R DE LA POMPADOUR - 94028;48.767278803731315;2.4705294490523295;48.7672788037, 2.47052944905;;;;0;;BUS;BUS 393
3620257;FACULTE DES SPORTS;R DOMINIQUE DUVAUCHELLE - 94028;48.768300093944944;2.4567719351547197;48.7683000939, 2.45677193515;;;;0;;BUS;BUS 393
3620255;VAL POMPADOUR;0 AV DES ROSEAUX - 94074;48.77112302859888;2.446729724882822;48.7711230286, 2.44672972488;;;;0;;BUS;BUS 393
3620270;SUCY-BONNEUIL RER;0 TCSP - 94071;48.77131988537846;2.5084096009272856;48.7713198854, 2.50840960093;;;;0;;BUS;BUS 393
3908976;STADE DU PANORAMA;VOIE VERTE - 92032;48.7918462655166;2.272775896511664;48.7918462655, 2.27277589651;;;;0;;BUS;BUS 394
3908978;LEONIE LAPORTE;AVENUE DU GENERAL LECLERC - 92032;48.791875023852164;2.276176643045746;48.7918750239, 2.27617664305;;;;0;;BUS;BUS 394
3908973;CHATILLON DIVISION LECLERC;0 AV DE VERDUN - 92020;48.794497276795845;2.2720107912422587;48.7944972768, 2.27201079124;;;;0;;BUS;BUS 394
3908957;CORENTIN CELTON-METRO;FACE 10 BOULEVARD GAMBETTA - 92040;48.8273596677232;2.277972559169647;48.8273596677, 2.27797255917;;;;0;;BUS;BUS 394
3909000;CENTRE BUS;3-5 AVENUE DE LA DIVISION LECLERC - 92032;48.79537992622254;2.2754515062396203;48.7953799262, 2.27545150624;;;;0;;BUS;BUS 394
3908991;GAMBETTA;2 BIS AVENUE LOMBART - 92032;48.784818156949115;2.293526572597503;48.7848181569, 2.2935265726;;;;0;;BUS;BUS 394
3908986;CHATEAU SAINTE-BARBE;FACE 44 AVENUE LOMBART - 92032;48.78940168904218;2.292679359839008;48.789401689, 2.29267935984;;;;0;;BUS;BUS 394
3908962;GARE DE CLAMART;21 RUE DU CLOS MONTHOLON - 92023;48.81425244642671;2.271931525953763;48.8142524464, 2.27193152595;;;;0;;BUS;BUS 394
3908968;JEAN-PIERRE TIMBAUD - GABRIEL PERI;34 RUE GABRIEL PERI - 92020;48.801748814699415;2.2871176289490545;48.8017488147, 2.28711762895;;;;0;;BUS;BUS 394
3759008;FONTENAY - HOUDAN;110 RUE HOUDAN - 92071;48.77901994462124;2.2909610986263127;48.7790199446, 2.29096109863;;;;0;;BUS;BUS 395
3759003;CIMETIERE DE SCEAUX;117 RUE HOUDAN - 92071;48.778927187110924;2.284079714549488;48.7789271871, 2.28407971455;;;;0;;BUS;BUS 395
3758975;DESCARTES - GALILEE;7 AVENUE DESCARTES - 92060;48.77694345180975;2.2444128187330317;48.7769434518, 2.24441281873;;;;0;;BUS;BUS 395
3758973;REAUMUR - DESCARTES;AVENUE DESCARTES - 92060;48.777487964327854;2.2397200639523223;48.7774879643, 2.23972006395;;;;0;;BUS;BUS 395
3759010;I.U.T.;AVENUE CAUCHY - 92071;48.775666503627924;2.2886658756718705;48.7756665036, 2.28866587567;;;;0;;BUS;BUS 395
3758980;PARC DES SPORTS;AVENUE PAUL LANGEVIN - 92060;48.77871004487707;2.2509783096546756;48.7787100449, 2.25097830965;;;;0;;BUS;BUS 395
3758989;COEUR DE VILLE;AVENUE CHARLES DE GAULLE - 92060;48.78153191086476;2.2638260223002544;48.7815319109, 2.2638260223;;;;0;;BUS;BUS 395
3758998;EDMOND ABOUT;FACE 156 AVENUE DE LA RESISTANCE - 92060;48.78356199872459;2.2777777295145034;48.7835619987, 2.27777772951;;;;0;;BUS;BUS 395
3758991;L'ESCALIER;AVENUE CHARLES DE GAULLE - 92060;48.78301697540244;2.2672241255368664;48.7830169754, 2.26722412554;;;;0;;BUS;BUS 395
3759021;GRANDE VOIE DES VIGNES - ECOLE CENTRALE;AVENUE SULLY PRUDHOMME - 92071;48.76686779466376;2.2901289375107514;48.7668677947, 2.29012893751;;;;0;;BUS;BUS 395
3734284;LE COR DE CHASSE;ROUTE DE THIAIS - 94073;48.759448634048056;2.3693244252130907;48.759448634, 2.36932442521;;;;0;;BUS;BUS 396
3688567;CONSERVATOIRE JEAN WIENER;BOULEVARD LENINE - 93008;48.90639216404682;2.439735396059747;48.906392164, 2.43973539606;;;;0;;BUS;BUS 301
3688569;HOTEL DE VILLE DE BOBIGNY;BOULEVARD LENINE - 93008;48.90656839275324;2.443743919497556;48.9065683928, 2.4437439195;;;;0;;BUS;BUS 301
3688564;LA FOLIE;FACE 3 AVENUE JEAN JAURES - 93008;48.89901170412667;2.4420926392411446;48.8990117041, 2.44209263924;;;;0;;BUS;BUS 301
3688520;GENERAL DE GAULLE;PLACE DU GENERAL DE GAULLE - 94033;48.85260933136605;2.4853074908421364;48.8526093314, 2.48530749084;;;;0;;BUS;BUS 301
3741085;COLLEGE FREDERICO GARCIA LORCA;FACE 80 AVENUE FRANCIS PRESSENSE - 93066;48.9249347320335;2.3741320259302054;48.924934732, 2.37413202593;;;;0;;BUS;BUS 302
3741067;PORTE DES POISSONNIERS;FACE 78 BOULEVARD NEY - 75118;48.89811313643597;2.3528349283956467;48.8981131364, 2.3528349284;;;;0;;BUS;BUS 302
3741060;DOUDEAUVILLE;45 RUE STEPHENSON - 75118;48.8881998305129;2.3560482517287324;48.8881998305, 2.35604825173;;;;0;;BUS;BUS 302
3741064;MARCADET - POISSONNIERS;71 R DES POISSONNIERS - 75118;48.891543684080595;2.3515926885543803;48.8915436841, 2.35159268855;;;;0;;BUS;BUS 302
3741093;GENEVE;AVENUE FRANCIS DE PRESSENSE - 93066;48.92590456243213;2.3765057854114358;48.9259045624, 2.37650578541;;;;0;;BUS;BUS 302
3741077;ENCYCLOPEDIE - METALLURGIE;38 RUE DE L'ENCYCLOPEDIE - 93066;48.910289751928175;2.3585376924812618;48.9102897519, 2.35853769248;;;;0;;BUS;BUS 302
3741056;PLACE DE LA CHAPELLE;226-228 RUE DU FAUBOURG SAINT-DENIS - 75110;48.88362477105826;2.3593443757229804;48.8836247711, 2.35934437572;;;;0;;BUS;BUS 302
3741051;GARE DU NORD;PISTE GARE ROUTIERE - 75110;48.88201630456528;2.357953758809633;48.8820163046, 2.35795375881;;;;0;;BUS;BUS 302
3741072;PONT HAINGUERLOT;21-39 AVENUE DU PRESIDENT WILSON - 93066;48.90293839849037;2.358166601230586;48.9029383985, 2.35816660123;;;;0;;BUS;BUS 302
3926668;REPUBLIQUE;FACE 45 RUE DU DOCTEUR SUREAU - 93051;48.84543034998572;2.5493423306727205;48.84543035, 2.54934233067;;;;0;;BUS;BUS 303
3682434;CITE DES BOULEAUX;9 AVENUE ROBERT SCHUMAN - 93050;48.87202496498664;2.5331565754378143;48.872024965, 2.53315657544;;;;0;;BUS;BUS 303
3926732;RUE DES PEUPLIERS;FACE 412 AVENUE PAUL VAILLANT COUTURIER - 93008;48.90590089960924;2.46457388666915;48.9059008996, 2.46457388667;;;;0;;BUS;BUS 303
3926730;PONT DE BONDY;433-435 AV PAUL VAILLANT COUTURIER - 93008;48.90591449626338;2.468609312422108;48.9059144963, 2.46860931242;;;;0;;BUS;BUS 303
3682431;RUE DES POMMIERS;4 AVENUE WINSTON CHURCHILL - 93050;48.869313887692215;2.536702061625322;48.8693138877, 2.53670206163;;;;0;;BUS;BUS 303
3926745;BOBIGNY - PABLO PICASSO;PISTE GARE ROUTIERE - 93008;48.9071838620255;2.4488168133393975;48.907183862, 2.44881681334;;;;0;;BUS;BUS 303
3682423;EPI D'OR;RUE PAUL ET CAMILLE THOMOUX - 93050;48.86068691136099;2.53068916877531;48.8606869114, 2.53068916878;;;;0;;BUS;BUS 303
3682426;CIMETIERE DE NEUILLY-SUR-MARNE;93 RUE PAUL ET CAMILLE THOMOUX - 93050;48.86253961177186;2.529892399135072;48.8625396118, 2.52989239914;;;;0;;BUS;BUS 303
3682427;LEON BLUM;4-6 AVENUE LEON BLUM - 93050;48.86653078639535;2.529416807489572;48.8665307864, 2.52941680749;;;;0;;BUS;BUS 303
3926718;VARSOVIE;FACE 16 ROUTE DE VILLEMOMBLE - 93010;48.893824308476326;2.478651167701363;48.8938243085, 2.4786511677;;;;0;;BUS;BUS 303
3926711;8 MAI 1945;4 R DU 8 MAI 1945 - 93077;48.88620606772368;2.4908273598167954;48.8862060677, 2.49082735982;;;;0;;BUS;BUS 303
3682457;LA SABLIERE;FACE 134 RTE DE VILLEMOMBLE - 93010;48.891896525497856;2.489617575410117;48.8918965255, 2.48961757541;;;;0;;BUS;BUS 303
3682455;DENIS PAPIN;ALLEE DES DEUX COMMUNES - 93077;48.888076646514264;2.489865285999524;48.8880766465, 2.489865286;;;;0;;BUS;BUS 303
3926728;AVENUE DE ROSNY;AVENUE DU GENERAL GALLIENI - 93010;48.904419547508;2.471386591283842;48.9044195475, 2.47138659128;;;;0;;BUS;BUS 303
3926720;GARE DE BONDY RER;FACE 7 R DE LA LIBERTE - 93010;48.894903362556605;2.4781497947963014;48.8949033626, 2.4781497948;;;;0;;BUS;BUS 303
3926721;GARE DE BONDY RER;RUE ROGER SALENGRO - 93010;48.89558755671452;2.477156638032952;48.8955875567, 2.47715663803;;;;0;;BUS;BUS 303
3682441;GAGNY RER;178 BIS RUE GRANDE RUE - 93077;48.882391916339124;2.5247198110024587;48.8823919163, 2.524719811;;;;0;;BUS;BUS 303
3682470;AVENUE DE ROSNY;AVENUE DU GENERAL GALLIENI - 93010;48.904419547508;2.471386591283842;48.9044195475, 2.47138659128;;;;0;;BUS;BUS 303
3682474;RUE DES PEUPLIERS;FACE 412 AVENUE PAUL VAILLANT COUTURIER - 93008;48.90590089960924;2.46457388666915;48.9059008996, 2.46457388667;;;;0;;BUS;BUS 303
3682466;BLANQUI - CARNOT;49 AVENUE CARNOT - 93010;48.9000937739844;2.481626322491082;48.900093774, 2.48162632249;;;;0;;BUS;BUS 303
3926699;BOULEVARD ANDRE;154-156 RUE GRANDE RUE - 93077;48.881723773591034;2.5209291610798426;48.8817237736, 2.52092916108;;;;0;;BUS;BUS 303
3926701;RUE DE NEUILLY;FACE 73 RUE GRANDE RUE - 93077;48.882703747741374;2.514759604548513;48.8827037477, 2.51475960455;;;;0;;BUS;BUS 303
3926703;CHATEAU DE VILLEMOMBLE;RUE GRANDE RUE - 93077;48.88363519202041;2.510851776786998;48.883635192, 2.51085177679;;;;0;;BUS;BUS 303
3926708;CIMETIERE DE VILLEMOMBLE;ROUTE DE NOISY - 93077;48.88345582949369;2.4977554485461115;48.8834558295, 2.49775544855;;;;0;;BUS;BUS 303
3926687;RUE DES POMMIERS;4 AVENUE WINSTON CHURCHILL - 93050;48.869313887692215;2.536702061625322;48.8693138877, 2.53670206163;;;;0;;BUS;BUS 303
3926684;LEON BLUM;137 BIS RUE PAUL ET CAMILLE THOMOUX - 93050;48.86611826855342;2.5288567504658026;48.8661182686, 2.52885675047;;;;0;;BUS;BUS 303
3682496;RENE NAVIER;FACE 33 ROUTE DE NEUILLY - 93051;48.85064930457024;2.535309290712423;48.8506493046, 2.53530929071;;;;0;;BUS;BUS 303
3926691;TROIS COMMUNES;141 R DE VILLEMOMBLE - 93050;48.874287642887154;2.528941440616018;48.8742876429, 2.52894144062;;;;0;;BUS;BUS 303
3926678;PLACE DE LA RESISTANCE;30 PLACE DE LA RESISTANCE - 93050;48.85655184767421;2.531204931415073;48.8565518477, 2.53120493142;;;;0;;BUS;BUS 303
3926674;ROUTE DE NEUILLY;FACE 95 ROUTE DE NEUILLY - 93051;48.847775995762525;2.5390568407228593;48.8477759958, 2.53905684072;;;;0;;BUS;BUS 303
3682483;LYCEE PAGNOL - RENOIR;FACE 1 RUE JULES GUESDE - 93010;48.90410279097234;2.4733352341311687;48.904102791, 2.47333523413;;;;0;;BUS;BUS 303
3682480;BOBIGNY - PABLO PICASSO;PISTE GARE ROUTIERE - 93008;48.9071838620255;2.4488168133393975;48.907183862, 2.44881681334;;;;0;;BUS;BUS 303
3682482;CITE ADMINISTRATIVE;AVENUE PAUL VAILLANT COUTURIER - 93008;48.90560049343143;2.459651636077032;48.9056004934, 2.45965163608;;;;0;;BUS;BUS 303
3926774;LEON BLUM;137 BIS RUE PAUL ET CAMILLE THOMOUX - 93050;48.86611826855342;2.5288567504658026;48.8661182686, 2.52885675047;;;;0;;BUS;BUS 303
3682414;MAIRIE DE NOISY-LE-GRAND;2 RUE GEORGES LAIGNEAU - 93051;48.84917282451323;2.5523127821508225;48.8491728245, 2.55231278215;;;;0;;BUS;BUS 303
3682411;REPUBLIQUE;FACE 45 RUE DU DOCTEUR SUREAU - 93051;48.84543034998572;2.5493423306727205;48.84543035, 2.54934233067;;;;0;;BUS;BUS 303
3682413;ESPACE MICHEL SIMON;17 RUE DE LA REPUBLIQUE - 93051;48.84629614687701;2.5526821446876395;48.8462961469, 2.55268214469;;;;0;;BUS;BUS 303
3682419;RENE NAVIER;FACE 33 ROUTE DE NEUILLY - 93051;48.85064930457024;2.535309290712423;48.8506493046, 2.53530929071;;;;0;;BUS;BUS 303
3926763;FRANCOIS COPPEE;7 RUE FRANCOIS COPPEE - 93077;48.887400060528165;2.505126902983609;48.8874000605, 2.50512690298;;;;0;;BUS;BUS 303
3926769;LYCEE GEORGES CLEMENCEAU;FACE 111 RUE DE NEUILLY - 93077;48.877000065897406;2.524386927308388;48.8770000659, 2.52438692731;;;;0;;BUS;BUS 303
3887667;PREFECTURE DES HAUTS-DE-SEINE;141 AVENUE FREDERIC ET IRENE JOLIOT CURIE - 92050;48.89566101672182;2.2151265524989463;48.8956610167, 2.2151265525;;;;0;;BUS;BUS 304
3887662;LES GRANDS PRES;RUE DU 1ER MAI - 92050;48.90967140319975;2.214629968247919;48.9096714032, 2.21462996825;;;;0;;BUS;BUS 304
3887664;NOEL PONS;VOIE LATERALE - 92050;48.90363625264017;2.2187476273088236;48.9036362526, 2.21874762731;;;;0;;BUS;BUS 304
3887656;ZONE INDUSTRIELLE;316 RUE PRESIDENT SALVADOR ALLENDE - 92025;48.91970396630706;2.226961075200175;48.9197039663, 2.2269610752;;;;0;;BUS;BUS 304
3666795;GARE TGV-SNCF;AEROPORT CHARLES DE GAULLE - 93073;49.00371755637213;2.568772483844088;49.0037175564, 2.56877248384;;;;0;;BUS;BUS 350
3666691;ANATOLE SIGONNEAU - CENTRE D'AFFAIRES;RUE ANATOLE SIGONNEAU - 93007;48.952509648428446;2.462068616129774;48.9525096484, 2.46206861613;;;;0;;BUS;BUS 350
3666687;CIMETIERE DU BLANC-MESNIL;AVENUE DESCARTES - 93007;48.95014186162419;2.4574782786762164;48.9501418616, 2.45747827868;;;;0;;BUS;BUS 350
3666684;MAURICE AUDIN;AVENUE DESCARTES - 93007;48.95017641651855;2.4496872151711684;48.9501764165, 2.44968721517;;;;0;;BUS;BUS 350
3666683;LENINE;174-176 AVENUE DU 8 MAI 1945 - 93007;48.94982606812028;2.4395484863144565;48.9498260681, 2.43954848631;;;;0;;BUS;BUS 350
3666780;MAURICE AUDIN;AVENUE DESCARTES - 93007;48.95017641651855;2.4496872151711684;48.9501764165, 2.44968721517;;;;0;;BUS;BUS 350
3666785;GARONOR - PTE SUD INT.;VOIE PARALLELE AUX ENTREPOTS 1 ET 3 - 93005;48.955996771555036;2.461804099455583;48.9559967716, 2.46180409946;;;;0;;BUS;BUS 350
3666681;MICHELET-PARC DES EXPOSITIONS;CARREFOUR CHARLES LINDBERGH - 93013;48.943496133170385;2.432618993623833;48.9434961332, 2.43261899362;;;;0;;BUS;BUS 350
3666775;PLACE DE LA CHAPELLE;226-228 RUE DU FAUBOURG SAINT-DENIS - 75110;48.88362477105826;2.3593443757229804;48.8836247711, 2.35934437572;;;;0;;BUS;BUS 350
3666772;GARE DE L'EST;76 BD DE STRASBOURG - 75110;48.87574316913411;2.3580738802375625;48.8757431691, 2.35807388024;;;;0;;BUS;BUS 350
3666770;PLACE DE LA CHAPELLE;5 RUE MARX DORMOY - 75118;48.88506276042979;2.3591678300283867;48.8850627604, 2.35916783003;;;;0;;BUS;BUS 350
3666633;MAURICE AUDIN;AVENUE DESCARTES - 93007;48.95037386711764;2.4499605397435986;48.9503738671, 2.44996053974;;;;0;;BUS;BUS 350
3666765;ENTRETIEN NORD;ROUTE DE L'ARPENTEUR - 95527;49.01156449626324;2.5152429686918456;49.0115644963, 2.51524296869;;;;0;;BUS;BUS 350
3666762;ZONE TECHNIQUE;ROUTE DES ANNIVERSAIRES - 95527;49.013521176502564;2.5339249432526016;49.0135211765, 2.53392494325;;;;0;;BUS;BUS 350
3666620;GARE DE L'EST;76 BD DE STRASBOURG - 75110;48.87574316913411;2.3580738802375625;48.8757431691, 2.35807388024;;;;0;;BUS;BUS 350
3666626;PORTE DE LA CHAPELLE-METRO;FACE AU 100 RUE DE LA CHAPELLE - 75118;48.89760883510394;2.359309444283519;48.8976088351, 2.35930944428;;;;0;;BUS;BUS 350
3666751;PARC DES EXPOSITIONS RER;AVENUE DES NATIONS - 93078;48.97420058938458;2.514104256059407;48.9742005894, 2.51410425606;;;;0;;BUS;BUS 350
3666753;58, AVENUE DE LA PYRAMIDE;56 AVENUE DE LA PYRAMIDE - 93073;48.98342521495946;2.5171532200641593;48.983425215, 2.51715322006;;;;0;;BUS;BUS 350
3666653;TERMINAL 2A-2C;VOIE PRIVEE AEROPORT CHARLES DE GAULLE - 93073;49.003089992497955;2.5633061782524216;49.0030899925, 2.56330617825;;;;0;;BUS;BUS 350
3666759;ROISSYPOLE - GARE - RER;AEROPORT CHARLES DE GAULLE (T3) - 93073;49.01130485829451;2.5625907446456533;49.0113048583, 2.56259074465;;;;0;;BUS;BUS 350
3666740;DESCARTES - RENAULT;FACE 9 AVENUE EDOUARD RENAULT - 93007;48.95044064692427;2.46401483498343;48.9504406469, 2.46401483498;;;;0;;BUS;BUS 350
3666745;ROBERT BREMOND;RUE ROBERT BREMOND - 93005;48.95435678061116;2.457337964084018;48.9543567806, 2.45733796408;;;;0;;BUS;BUS 350
3666642;GARONOR-PORTE SUD EXTERIEUR;RUE ROBERT BREMOND (VOIE PRIVEE DE GARONOR) - 93005;48.956158432109966;2.4619000126551374;48.9561584321, 2.46190001266;;;;0;;BUS;BUS 350
3666746;GARONOR-PORTE SUD EXTERIEUR;RUE ROBERT BREMOND (VOIE PRIVEE DE GARONOR) - 93005;48.956158432109966;2.4619000126551374;48.9561584321, 2.46190001266;;;;0;;BUS;BUS 350
3666748;ANDRE CITROEN - VISITEURS;BOULEVARD ANDRE CITROEN (RD POINT DE LA PORTE 1) - 93005;48.96037732477729;2.489341508897291;48.9603773248, 2.4893415089;;;;0;;BUS;BUS 350
3664375;EUGENE HENAFF;30 RUE BERNARD - 93008;48.90236652008782;2.427935632631337;48.9023665201, 2.42793563263;;;;0;;BUS;BUS 251
3664441;AUGUSTE BLANQUI;177 BIS AVENUE HENRI BARBUSSE - 93029;48.92118083236928;2.453838137814606;48.9211808324, 2.45383813781;;;;0;;;
3664445;DANIEL FERY;FACE 240 AV HENRI BARBUSSE - 93029;48.92366283036071;2.461167197017829;48.9236628304, 2.46116719702;;;;0;;BUS;BUS 251
3664383;RUE DE LA GARE;RUE DE LA REPUBLIQUE - 93008;48.906488254589036;2.4322236788904616;48.9064882546, 2.43222367889;;;;0;;BUS;BUS 251
3664381;LYCEE ANDRE SABATIER;FACE 140 RUE DE LA REPUBLIQUE - 93008;48.90691264968876;2.4296750229551916;48.9069126497, 2.42967502296;;;;0;;BUS;BUS 251
3664435;CHARLES GIDE;42 AVENUE HENRI BARBUSSE - 93029;48.91663286278753;2.4448691169000547;48.9166328628, 2.4448691169;;;;0;;BUS;BUS 251
3664389;BOBIGNY - PABLO PICASSO;PISTE GARE ROUTIERE - 93008;48.90698595535943;2.449020887590383;48.9069859554, 2.44902088759;;;;0;;BUS;BUS 251
3664390;BOBIGNY - PABLO PICASSO;PISTE GARE ROUTIERE - 93008;48.907309680738415;2.4488170842590526;48.9073096807, 2.44881708426;;;;0;;BUS;BUS 251
3664396;CHARLES GIDE;42 AVENUE HENRI BARBUSSE - 93029;48.91663286278753;2.4448691169000547;48.9166328628, 2.4448691169;;;;0;;BUS;BUS 251
3664421;LA SABLIERE;17 RTE DES PETITS PONTS - 93005;48.931381553795;2.4856963662922227;48.9313815538, 2.48569636629;;;;0;;BUS;BUS 251
